ensgene_ID	AA9_1	AA9_2	AA9_3	DMSO_1	DMSO_2
"ENSG00000207647"	0	0	0	0	0
"ENSG00000230432"	0	0	0	0	0
"ENSG00000182698"	0	3	0	0	0
"ENSG00000234162"	34	37	33	26	41
"ENSG00000119147"	1	7	5	5	6
"ENSG00000115652"	429	551	551	546	716
"ENSG00000233339"	12	13	14	13	25
"ENSG00000273595"	0	0	0	0	2
"ENSG00000213295"	0	0	0	0	0
"ENSG00000224061"	333	349	413	301	396
"ENSG00000152076"	105	139	138	168	222
"ENSG00000152082"	437	607	669	632	802
"ENSG00000152086"	9	18	4	23	10
"ENSG00000227632"	5	8	4	7	6
"ENSG00000230756"	100	185	142	104	157
"ENSG00000213225"	495	636	629	541	766
"ENSG00000188542"	222	261	243	212	347
"ENSG00000237007"	1	0	2	0	2
"ENSG00000242272"	88	52	72	77	75
"ENSG00000273165"	26	36	33	32	44
"ENSG00000162961"	345	453	468	410	484
"ENSG00000271228"	15	41	38	31	29
"ENSG00000152683"	1725	2188	2273	1847	2531
"ENSG00000229816"	541	685	835	713	978
"ENSG00000201113"	22	13	33	12	17
"ENSG00000234253"	0	3	0	0	0
"ENSG00000212580"	0	0	0	0	0
"ENSG00000285548"	0	0	0	0	0
"ENSG00000230327"	0	0	0	0	0
"ENSG00000283058"	0	0	0	0	0
"ENSG00000216191"	0	0	0	0	0
"ENSG00000238165"	129	192	193	161	240
"ENSG00000286412"	0	0	0	0	0
"ENSG00000287867"	0	0	0	4	0
"ENSG00000223318"	0	0	0	0	0
"ENSG00000233204"	0	0	0	0	0
"ENSG00000288089"	0	0	0	0	0
"ENSG00000238782"	0	0	0	0	0
"ENSG00000235993"	8	0	2	6	0
"ENSG00000222344"	6	18	7	17	11
"ENSG00000153832"	171	229	223	222	292
"ENSG00000252333"	1	0	0	2	2
"ENSG00000231534"	18	28	15	29	29
"ENSG00000206725"	0	0	0	1	0
"ENSG00000163053"	369	533	581	536	620
"ENSG00000199400"	6	9	1	5	10
"ENSG00000236116"	2	1	0	1	1
"ENSG00000135917"	111	124	159	124	136
"ENSG00000252346"	0	0	0	0	0
"ENSG00000226718"	0	0	0	0	0
"ENSG00000229172"	0	2	0	0	3
"ENSG00000115009"	4	4	3	1	0
"ENSG00000183514"	0	0	0	0	0
"ENSG00000123977"	0	0	0	0	0
"ENSG00000272237"	0	0	0	0	0
"ENSG00000201006"	0	0	0	0	0
"ENSG00000229774"	0	0	0	0	0
"ENSG00000074047"	544	598	688	526	861
"ENSG00000271709"	15	39	33	42	67
"ENSG00000201584"	0	0	0	0	0
"ENSG00000234455"	0	0	0	0	0
"ENSG00000225963"	2	7	3	1	6
"ENSG00000283451"	0	0	6	0	1
"ENSG00000079263"	1	2	3	4	2
"ENSG00000279964"	0	0	0	2	0
"ENSG00000283118"	23	30	11	13	26
"ENSG00000279166"	54	107	139	80	130
"ENSG00000238057"	13	13	43	9	28
"ENSG00000275372"	0	0	0	0	0
"ENSG00000273537"	0	0	0	0	0
"ENSG00000277444"	0	0	0	0	0
"ENSG00000232125"	0	0	6	0	0
"ENSG00000134324"	956	908	902	751	861
"ENSG00000270776"	8	4	16	11	7
"ENSG00000286207"	180	200	173	179	186
"ENSG00000234932"	0	0	0	0	0
"ENSG00000226213"	0	0	0	4	0
"ENSG00000162994"	701	751	782	712	812
"ENSG00000203327"	135	119	147	92	140
"ENSG00000227799"	68	103	79	108	116
"ENSG00000085760"	737	874	881	760	1021
"ENSG00000162997"	234	259	324	216	333
"ENSG00000240401"	85	146	139	107	174
"ENSG00000206964"	6	5	10	12	7
"ENSG00000279485"	26	25	32	25	56
"ENSG00000228305"	877	1011	1053	932	1437
"ENSG00000229920"	8	9	1	10	17
"ENSG00000234488"	571	740	804	639	881
"ENSG00000228872"	14	2	3	1	5
"ENSG00000229221"	4	2	2	2	0
"ENSG00000014641"	1512	1858	1909	1622	2234
"ENSG00000252988"	0	3	0	0	0
"ENSG00000287435"	0	0	0	0	0
"ENSG00000285068"	0	0	2	0	0
"ENSG00000214484"	0	0	0	0	4
"ENSG00000230002"	212	173	191	262	326
"ENSG00000284902"	89	116	138	106	232
"ENSG00000144035"	0	1	8	4	3
"ENSG00000144034"	389	460	493	401	535
"ENSG00000273245"	83	119	101	83	103
"ENSG00000280037"	48	40	61	66	69
"ENSG00000234945"	67	91	102	100	61
"ENSG00000234072"	685	833	926	919	1298
"ENSG00000115234"	612	706	833	679	871
"ENSG00000163795"	153	180	210	182	224
"ENSG00000115241"	1241	1557	1617	1233	2043
"ENSG00000213453"	103	129	110	124	184
"ENSG00000115216"	502	628	584	449	638
"ENSG00000157992"	47	56	49	28	53
"ENSG00000235267"	4	9	12	8	21
"ENSG00000200003"	0	0	0	0	0
"ENSG00000115226"	122	110	129	103	161
"ENSG00000138002"	1367	1648	1610	1734	2381
"ENSG00000232723"	2	0	0	0	0
"ENSG00000265451"	20	28	19	22	32
"ENSG00000264229"	32	37	51	43	41
"ENSG00000222467"	41	40	52	26	38
"ENSG00000230993"	29	36	30	75	53
"ENSG00000279721"	5	8	26	13	7
"ENSG00000213239"	249	276	293	169	300
"ENSG00000155438"	671	737	827	673	879
"ENSG00000211460"	1597	2232	2296	2121	2661
"ENSG00000270798"	0	0	0	0	0
"ENSG00000224655"	6	17	10	0	19
"ENSG00000229143"	0	0	0	0	0
"ENSG00000121989"	800	1035	1087	852	1173
"ENSG00000212389"	11	13	14	4	8
"ENSG00000223911"	30	30	32	23	38
"ENSG00000115947"	1210	1471	1524	1280	1801
"ENSG00000204406"	2357	3133	2972	2770	3608
"ENSG00000281469"	68	85	104	67	80
"ENSG00000281772"	24	21	27	47	31
"ENSG00000212181"	8	6	6	8	6
"ENSG00000224007"	83	82	75	80	110
"ENSG00000232238"	24	32	35	28	31
"ENSG00000015568"	1808	2366	2325	1942	2761
"ENSG00000284337"	3	2	0	0	1
"ENSG00000283684"	0	0	0	0	0
"ENSG00000240069"	0	0	0	0	0
"ENSG00000225108"	1	7	13	7	3
"ENSG00000204588"	242	294	333	322	373
"ENSG00000235721"	13	9	6	12	17
"ENSG00000229730"	1	0	0	0	1
"ENSG00000283283"	2	0	0	2	2
"ENSG00000265682"	0	0	0	0	0
"ENSG00000144063"	2	2	0	0	0
"ENSG00000264979"	0	0	0	0	0
"ENSG00000233370"	1020	1136	1107	1060	1316
"ENSG00000282304"	0	0	0	0	0
"ENSG00000282785"	0	0	0	0	0
"ENSG00000263881"	0	0	0	0	0
"ENSG00000283167"	0	0	2	3	0
"ENSG00000226991"	4	2	2	0	2
"ENSG00000230650"	19	8	16	6	18
"ENSG00000175772"	237	290	331	350	471
"ENSG00000226065"	39	26	29	22	33
"ENSG00000230596"	0	2	0	0	0
"ENSG00000273471"	0	0	0	0	0
"ENSG00000227574"	0	6	0	5	0
"ENSG00000144061"	280	394	296	334	453
"ENSG00000227744"	2	1	10	4	24
"ENSG00000266109"	0	0	3	0	8
"ENSG00000264810"	0	4	2	3	0
"ENSG00000286307"	29	33	40	45	48
"ENSG00000287405"	28	30	43	50	51
"ENSG00000265215"	10	13	22	24	29
"ENSG00000264292"	12	20	11	19	25
"ENSG00000288082"	0	0	0	0	0
"ENSG00000286188"	0	0	0	0	0
"ENSG00000172954"	2980	3524	3810	2694	3908
"ENSG00000163072"	550	690	696	661	925
"ENSG00000196151"	344	451	496	436	549
"ENSG00000115504"	1381	1611	1764	1584	1985
"ENSG00000028116"	362	523	466	355	507
"ENSG00000243244"	247	335	278	389	473
"ENSG00000136541"	0	0	0	1	2
"ENSG00000172292"	1858	2029	2437	1625	2197
"ENSG00000184182"	201	229	292	224	274
"ENSG00000077380"	645	744	883	811	1042
"ENSG00000057935"	819	1037	989	942	1244
"ENSG00000138413"	810	1062	1195	944	1332
"ENSG00000032389"	304	408	435	403	479
"ENSG00000071909"	6	14	2	0	2
"ENSG00000221944"	495	600	636	717	919
"ENSG00000163001"	424	460	527	438	617
"ENSG00000251775"	3	0	1	2	1
"ENSG00000223962"	0	0	0	0	0
"ENSG00000231079"	98	128	142	112	174
"ENSG00000228848"	0	0	0	0	0
"ENSG00000226340"	14	10	10	11	12
"ENSG00000286167"	9	9	15	4	6
"ENSG00000228236"	27	42	62	30	42
"ENSG00000282836"	0	0	0	0	1
"ENSG00000144395"	902	1079	1263	1226	1373
"ENSG00000252923"	12	10	4	27	13
"ENSG00000119041"	2228	2845	3025	2797	3633
"ENSG00000187944"	39	40	20	21	31
"ENSG00000280176"	7	2	6	4	10
"ENSG00000197121"	2321	3124	2956	3205	4018
"ENSG00000225636"	22	35	31	16	28
"ENSG00000224442"	6	16	11	19	10
"ENSG00000115594"	31	64	34	66	49
"ENSG00000226925"	0	0	0	0	0
"ENSG00000115598"	0	0	0	0	0
"ENSG00000205716"	0	0	0	0	0
"ENSG00000115602"	0	0	0	0	0
"ENSG00000236785"	0	4	0	0	0
"ENSG00000264764"	0	0	0	0	0
"ENSG00000236525"	2	2	0	0	2
"ENSG00000234389"	0	0	0	0	0
"ENSG00000180251"	0	0	0	0	2
"ENSG00000241962"	59	71	68	42	96
"ENSG00000144182"	190	204	231	192	228
"ENSG00000273155"	13	19	5	12	18
"ENSG00000158411"	450	593	642	592	749
"ENSG00000185414"	1241	1476	1608	1463	1817
"ENSG00000144214"	124	146	162	114	215
"ENSG00000115514"	464	595	632	531	688
"ENSG00000213938"	142	193	213	151	219
"ENSG00000232732"	104	131	134	150	152
"ENSG00000227004"	2	0	0	0	0
"ENSG00000240302"	4	1	8	0	5
"ENSG00000178074"	968	1167	1325	1104	1544
"ENSG00000162971"	1323	1587	1730	1545	2014
"ENSG00000221445"	8	0	9	4	2
"ENSG00000235072"	53	38	54	23	29
"ENSG00000224220"	15	36	40	39	29
"ENSG00000201160"	0	0	4	0	0
"ENSG00000236145"	0	0	0	0	0
"ENSG00000115112"	246	316	333	312	287
"ENSG00000238162"	0	0	0	0	0
"ENSG00000223917"	0	0	2	2	0
"ENSG00000237308"	0	0	0	0	0
"ENSG00000224719"	0	0	0	0	0
"ENSG00000226185"	0	0	0	0	0
"ENSG00000236431"	0	0	0	0	0
"ENSG00000273305"	0	0	0	0	0
"ENSG00000233037"	0	0	0	0	0
"ENSG00000168992"	0	1	0	0	0
"ENSG00000232717"	0	0	0	0	0
"ENSG00000274028"	0	0	0	2	0
"ENSG00000230083"	0	0	0	0	0
"ENSG00000144015"	1	0	0	0	0
"ENSG00000236026"	0	0	0	0	0
"ENSG00000271003"	0	0	0	0	0
"ENSG00000270193"	0	0	0	0	0
"ENSG00000204699"	0	0	0	0	0
"ENSG00000275497"	0	2	4	0	2
"ENSG00000235959"	0	0	0	0	0
"ENSG00000236750"	0	0	0	0	0
"ENSG00000225979"	0	2	2	8	3
"ENSG00000213104"	66	76	56	68	60
"ENSG00000115524"	5544	6905	7222	6330	8343
"ENSG00000202434"	25	22	31	39	46
"ENSG00000206836"	0	0	2	0	1
"ENSG00000115541"	300	256	337	301	457
"ENSG00000270757"	0	0	0	0	0
"ENSG00000115540"	800	962	1139	750	1173
"ENSG00000231699"	15	23	25	27	48
"ENSG00000287858"	58	59	92	61	80
"ENSG00000154479"	76	81	104	145	135
"ENSG00000226072"	199	308	289	193	291
"ENSG00000144362"	198	220	295	267	275
"ENSG00000213160"	2562	3252	3345	2657	3592
"ENSG00000206961"	0	3	8	10	7
"ENSG00000231550"	44	51	50	80	95
"ENSG00000214369"	12	19	14	30	10
"ENSG00000138385"	506	623	621	632	842
"ENSG00000138382"	361	366	467	452	484
"ENSG00000227176"	45	50	53	24	55
"ENSG00000252807"	0	1	2	0	0
"ENSG00000144381"	7088	9030	9877	8963	12027
"ENSG00000144357"	2364	3050	2991	2400	3347
"ENSG00000234732"	0	0	0	0	0
"ENSG00000231445"	0	0	0	0	0
"ENSG00000224674"	0	0	0	0	0
"ENSG00000233397"	0	0	0	0	0
"ENSG00000115263"	0	0	0	0	0
"ENSG00000236841"	0	0	0	0	0
"ENSG00000229337"	154	147	208	125	169
"ENSG00000251746"	0	0	2	0	0
"ENSG00000226273"	9	8	29	16	19
"ENSG00000201102"	2	10	6	1	4
"ENSG00000213069"	3	8	2	6	4
"ENSG00000284252"	0	0	0	0	0
"ENSG00000225808"	54	60	56	68	72
"ENSG00000265396"	6	3	4	5	11
"ENSG00000222043"	3	1	5	0	5
"ENSG00000271825"	20	19	25	26	41
"ENSG00000271996"	30	53	30	57	38
"ENSG00000278418"	0	1	1	2	2
"ENSG00000237178"	10	14	23	14	22
"ENSG00000238295"	33	29	37	32	42
"ENSG00000196659"	224	240	242	242	258
"ENSG00000237655"	0	0	0	0	0
"ENSG00000197557"	253	298	364	301	415
"ENSG00000197635"	63	111	110	69	119
"ENSG00000229087"	16	16	22	22	16
"ENSG00000234022"	0	0	0	3	7
"ENSG00000224194"	0	0	1	2	0
"ENSG00000231031"	0	0	0	0	0
"ENSG00000231494"	0	0	2	0	0
"ENSG00000228884"	0	0	0	0	0
"ENSG00000286399"	0	0	0	0	0
"ENSG00000177673"	0	0	0	0	4
"ENSG00000239202"	0	0	0	0	0
"ENSG00000079785"	1296	1667	1687	1378	2039
"ENSG00000115053"	12995	16077	17169	15482	20645
"ENSG00000236501"	21	17	22	19	16
"ENSG00000264279"	1	3	14	8	2
"ENSG00000231278"	0	0	0	0	0
"ENSG00000213048"	0	0	4	0	0
"ENSG00000172428"	137	183	185	103	199
"ENSG00000178602"	0	0	0	0	0
"ENSG00000286325"	0	0	0	0	0
"ENSG00000286183"	0	0	0	0	0
"ENSG00000227479"	0	0	1	0	0
"ENSG00000276366"	0	0	0	0	0
"ENSG00000130414"	3620	4493	4596	4353	5937
"ENSG00000180228"	1953	2451	2406	2254	2906
"ENSG00000204311"	152	212	214	227	249
"ENSG00000238082"	410	508	506	462	493
"ENSG00000116095"	1788	2373	2397	2019	2493
"ENSG00000270956"	27	29	32	22	54
"ENSG00000270277"	78	77	89	78	107
"ENSG00000279598"	287	384	387	367	487
"ENSG00000271011"	0	0	0	0	0
"ENSG00000270574"	29	50	66	29	89
"ENSG00000271141"	0	0	0	0	0
"ENSG00000271401"	16	19	18	32	30
"ENSG00000267784"	24	19	9	28	33
"ENSG00000143977"	270	425	341	324	540
"ENSG00000233849"	0	0	1	0	0
"ENSG00000235289"	0	0	0	0	0
"ENSG00000229229"	0	0	0	0	0
"ENSG00000224606"	0	0	0	0	0
"ENSG00000173692"	2355	2788	2904	2390	3175
"ENSG00000163093"	76	143	131	167	164
"ENSG00000251569"	0	0	0	0	0
"ENSG00000239474"	104	88	92	75	149
"ENSG00000138399"	907	1117	1151	1080	1523
"ENSG00000229827"	4	3	2	0	4
"ENSG00000138398"	2443	2918	3154	3269	4447
"ENSG00000115750"	922	1055	1153	1121	1396
"ENSG00000269973"	299	358	353	381	446
"ENSG00000287305"	12	9	7	20	0
"ENSG00000134317"	277	233	234	216	308
"ENSG00000188525"	12	21	12	12	12
"ENSG00000260476"	2	0	6	0	0
"ENSG00000260077"	70	92	94	105	135
"ENSG00000172059"	518	616	677	653	808
"ENSG00000271787"	0	0	0	0	2
"ENSG00000233502"	3	0	2	0	3
"ENSG00000212558"	1	2	2	3	4
"ENSG00000171848"	4165	5192	5150	5306	7020
"ENSG00000206647"	40	46	33	47	65
"ENSG00000265418"	21	27	53	28	29
"ENSG00000264030"	0	0	0	0	0
"ENSG00000206898"	0	0	1	0	0
"ENSG00000115756"	298	367	369	361	414
"ENSG00000206633"	15	18	8	13	15
"ENSG00000232789"	0	0	0	0	0
"ENSG00000229525"	4	16	2	8	12
"ENSG00000234638"	0	0	0	0	0
"ENSG00000280323"	6	0	0	0	0
"ENSG00000072195"	294	347	358	366	430
"ENSG00000227432"	3	7	1	6	4
"ENSG00000286143"	0	0	0	0	0
"ENSG00000268896"	15	28	31	14	28
"ENSG00000265252"	0	1	1	1	2
"ENSG00000124006"	937	1204	1124	1110	1405
"ENSG00000269068"	3	7	8	9	4
"ENSG00000123999"	17	41	40	35	42
"ENSG00000222678"	0	0	0	0	0
"ENSG00000144589"	191	175	186	163	235
"ENSG00000228973"	0	0	1	4	2
"ENSG00000114923"	103	202	116	129	184
"ENSG00000267919"	7	0	0	4	2
"ENSG00000231802"	0	0	0	0	0
"ENSG00000227308"	0	3	8	0	0
"ENSG00000223903"	0	0	0	0	0
"ENSG00000234624"	28	35	23	25	27
"ENSG00000206937"	4	0	11	2	8
"ENSG00000285857"	164	181	168	188	215
"ENSG00000271243"	0	0	0	0	0
"ENSG00000226884"	0	0	0	0	0
"ENSG00000206973"	0	0	0	0	0
"ENSG00000115884"	185	237	214	189	296
"ENSG00000235411"	1093	1401	1516	1213	1498
"ENSG00000238735"	12	18	20	12	10
"ENSG00000232800"	0	0	0	0	0
"ENSG00000212171"	0	0	0	0	0
"ENSG00000143878"	2054	2296	2599	2633	3513
"ENSG00000228950"	1	0	3	3	5
"ENSG00000200829"	0	0	0	0	0
"ENSG00000237016"	74	75	38	91	117
"ENSG00000237617"	15	10	15	5	17
"ENSG00000270460"	3	1	8	6	10
"ENSG00000234415"	10	20	17	10	11
"ENSG00000271151"	71	54	95	84	104
"ENSG00000273258"	2	0	0	1	0
"ENSG00000260868"	0	0	2	0	0
"ENSG00000235414"	4	2	0	0	0
"ENSG00000138430"	1354	1653	1847	1512	1950
"ENSG00000270799"	75	155	141	161	252
"ENSG00000243770"	22	11	5	16	28
"ENSG00000201088"	0	0	0	0	0
"ENSG00000227180"	0	0	0	0	0
"ENSG00000237804"	0	0	0	1	3
"ENSG00000231453"	2	6	0	4	5
"ENSG00000280414"	65	63	87	71	116
"ENSG00000217236"	332	415	384	374	513
"ENSG00000138433"	297	414	420	392	491
"ENSG00000144306"	993	1306	1244	1004	1280
"ENSG00000179997"	202	296	328	284	394
"ENSG00000279884"	2	0	2	0	4
"ENSG00000206965"	0	17	4	5	4
"ENSG00000237798"	9	1	10	0	7
"ENSG00000237126"	28	44	24	31	22
"ENSG00000204120"	3091	3856	4010	3423	4833
"ENSG00000213055"	99	129	104	142	226
"ENSG00000241409"	26	5	26	32	26
"ENSG00000115474"	201	286	284	335	393
"ENSG00000066248"	156	170	220	186	188
"ENSG00000222001"	0	0	0	0	0
"ENSG00000115488"	0	0	0	0	0
"ENSG00000236449"	84	96	92	56	98
"ENSG00000235655"	4475	4942	5537	4602	6149
"ENSG00000138435"	7	3	2	0	0
"ENSG00000162980"	1750	2279	2261	2148	2965
"ENSG00000288066"	540	693	785	689	774
"ENSG00000232114"	2	0	1	1	5
"ENSG00000163214"	1615	2220	1801	1937	2280
"ENSG00000223922"	27	38	50	30	47
"ENSG00000225284"	17	13	7	2	22
"ENSG00000207295"	0	0	4	0	2
"ENSG00000265905"	0	0	0	0	0
"ENSG00000229692"	0	0	0	0	0
"ENSG00000206985"	20	8	10	27	45
"ENSG00000225900"	66	82	82	59	107
"ENSG00000202309"	0	0	0	0	0
"ENSG00000279181"	9	10	12	6	10
"ENSG00000257800"	109	159	186	169	209
"ENSG00000217702"	13	19	18	25	19
"ENSG00000163170"	84	93	134	127	112
"ENSG00000114978"	5347	6784	7092	5718	7877
"ENSG00000065911"	2337	2984	3300	3123	3929
"ENSG00000279201"	0	8	0	0	0
"ENSG00000279070"	6	16	14	0	16
"ENSG00000135913"	1503	1917	2090	1712	2118
"ENSG00000222714"	28	10	10	21	8
"ENSG00000207393"	13	17	17	18	16
"ENSG00000115556"	60	56	56	47	50
"ENSG00000074582"	810	1188	1205	1034	1412
"ENSG00000163481"	191	266	272	216	289
"ENSG00000163482"	470	575	663	593	760
"ENSG00000135912"	2285	2746	2828	2633	3363
"ENSG00000135929"	33	18	23	21	32
"ENSG00000286154"	7	12	12	4	4
"ENSG00000272555"	3	0	1	2	0
"ENSG00000283639"	0	0	0	0	0
"ENSG00000232625"	0	0	0	0	0
"ENSG00000263828"	0	0	0	0	0
"ENSG00000174325"	0	0	0	0	0
"ENSG00000252250"	6	13	18	14	13
"ENSG00000169599"	93	109	114	106	139
"ENSG00000244236"	5	2	4	6	5
"ENSG00000207016"	0	1	4	4	0
"ENSG00000232228"	7	6	17	7	6
"ENSG00000229948"	51	48	63	19	41
"ENSG00000231024"	6	4	0	3	0
"ENSG00000115568"	2379	2600	2877	2277	2935
"ENSG00000188760"	151	200	184	204	196
"ENSG00000198885"	652	880	882	738	1134
"ENSG00000163040"	184	205	204	301	377
"ENSG00000222038"	122	185	235	197	249
"ENSG00000204634"	881	1002	996	952	1307
"ENSG00000163013"	283	351	345	367	536
"ENSG00000154518"	967	1156	1356	981	1464
"ENSG00000187514"	14395	17592	19511	18351	25926
"ENSG00000123992"	289	388	358	406	494
"ENSG00000185404"	9	7	6	4	1
"ENSG00000273045"	83	92	168	81	133
"ENSG00000163328"	965	971	1093	1156	1455
"ENSG00000197223"	198	197	295	175	252
"ENSG00000115414"	1363	1390	1520	1505	1772
"ENSG00000231536"	6	0	6	5	4
"ENSG00000216867"	60	83	55	16	53
"ENSG00000169679"	2682	3288	3535	2498	3686
"ENSG00000235881"	0	0	0	0	0
"ENSG00000236330"	10	12	8	7	14
"ENSG00000204581"	29	21	26	30	41
"ENSG00000230499"	4	26	6	13	6
"ENSG00000227992"	11	20	24	13	4
"ENSG00000271590"	51	61	55	52	50
"ENSG00000118965"	1448	1656	1936	1724	2401
"ENSG00000115155"	10	7	10	4	5
"ENSG00000228329"	0	1	2	0	0
"ENSG00000163217"	2	0	0	0	0
"ENSG00000183607"	0	0	0	0	0
"ENSG00000169605"	0	0	0	0	0
"ENSG00000286347"	50	62	70	48	46
"ENSG00000266649"	7	21	10	14	10
"ENSG00000251850"	0	0	0	0	0
"ENSG00000199460"	2	1	0	0	0
"ENSG00000271597"	6	6	14	12	9
"ENSG00000169604"	2520	3057	3297	2517	3199
"ENSG00000172016"	0	0	0	0	0
"ENSG00000224879"	0	0	0	0	0
"ENSG00000286227"	0	0	0	0	0
"ENSG00000229385"	0	0	0	0	0
"ENSG00000277171"	1	0	0	0	0
"ENSG00000230237"	0	4	0	0	0
"ENSG00000252031"	0	0	0	0	0
"ENSG00000266436"	0	0	0	0	0
"ENSG00000276917"	0	0	0	0	0
"ENSG00000224731"	0	0	0	0	0
"ENSG00000223427"	305	434	442	384	502
"ENSG00000162951"	0	0	0	0	0
"ENSG00000237031"	0	0	0	0	0
"ENSG00000066032"	0	2	1	1	0
"ENSG00000115271"	369	534	412	412	561
"ENSG00000212312"	0	0	0	1	0
"ENSG00000055332"	4376	5405	5675	4671	5672
"ENSG00000077232"	4250	5293	5736	4451	5874
"ENSG00000232430"	0	0	0	0	0
"ENSG00000212404"	0	2	3	0	0
"ENSG00000207178"	3	0	0	2	0
"ENSG00000205837"	0	0	0	0	0
"ENSG00000225964"	0	0	0	0	2
"ENSG00000134321"	0	0	0	0	2
"ENSG00000271947"	0	0	0	0	0
"ENSG00000151692"	418	537	535	494	822
"ENSG00000162929"	427	606	566	537	639
"ENSG00000274769"	9	10	14	8	20
"ENSG00000212978"	277	281	367	252	371
"ENSG00000271889"	42	55	38	35	60
"ENSG00000173209"	1017	1158	1330	1187	1390
"ENSG00000273302"	112	103	101	63	124
"ENSG00000271146"	28	32	11	19	33
"ENSG00000123609"	24	10	25	15	12
"ENSG00000123610"	0	0	0	0	0
"ENSG00000283569"	0	0	0	0	0
"ENSG00000264684"	0	0	0	0	0
"ENSG00000242113"	0	0	0	0	0
"ENSG00000080345"	8980	11684	11702	11376	15181
"ENSG00000237633"	0	0	0	0	0
"ENSG00000279663"	0	0	0	0	0
"ENSG00000197872"	8	0	4	6	8
"ENSG00000235480"	0	2	0	0	0
"ENSG00000196843"	201	238	244	154	258
"ENSG00000114982"	2189	2572	2730	2398	3287
"ENSG00000249715"	66	40	89	67	81
"ENSG00000114988"	430	601	567	444	681
"ENSG00000158158"	817	1000	997	837	1194
"ENSG00000264157"	3	3	0	0	6
"ENSG00000273265"	17	17	19	9	11
"ENSG00000168763"	1342	1472	1559	1391	1883
"ENSG00000163126"	17	31	38	35	61
"ENSG00000213337"	191	265	287	210	354
"ENSG00000168758"	307	351	371	335	445
"ENSG00000286654"	0	0	0	0	0
"ENSG00000274206"	0	2	0	0	0
"ENSG00000286864"	112	172	142	165	228
"ENSG00000132329"	47	83	77	22	70
"ENSG00000263723"	0	7	3	2	0
"ENSG00000124003"	0	0	4	0	0
"ENSG00000233751"	0	0	0	0	0
"ENSG00000203531"	0	0	0	0	0
"ENSG00000235225"	2	2	3	7	4
"ENSG00000224121"	0	12	18	14	19
"ENSG00000234193"	3	13	5	10	2
"ENSG00000278083"	9	10	12	5	10
"ENSG00000123983"	2927	3653	3828	3297	4043
"ENSG00000229798"	0	4	6	2	4
"ENSG00000115318"	235	262	212	238	369
"ENSG00000233872"	0	0	0	2	0
"ENSG00000108442"	0	2	0	0	2
"ENSG00000204843"	1279	1564	1527	1522	2020
"ENSG00000082898"	11355	14467	15008	12596	16328
"ENSG00000235013"	0	2	0	0	0
"ENSG00000277998"	502	591	683	556	829
"ENSG00000224331"	9	17	18	12	13
"ENSG00000206869"	3	1	10	2	0
"ENSG00000199508"	0	1	0	2	0
"ENSG00000115339"	72	83	95	84	116
"ENSG00000235192"	0	2	0	0	2
"ENSG00000229195"	1	11	0	2	0
"ENSG00000232411"	6	7	18	0	13
"ENSG00000123607"	2224	2987	2854	2766	3488
"ENSG00000155749"	31	51	59	45	41
"ENSG00000115993"	1112	1374	1391	956	1483
"ENSG00000082146"	578	769	778	691	901
"ENSG00000213090"	1560	1948	2084	1604	2126
"ENSG00000202008"	15	5	10	13	17
"ENSG00000155754"	50	54	89	66	61
"ENSG00000234842"	0	0	0	4	0
"ENSG00000224299"	0	0	0	0	0
"ENSG00000227736"	0	2	2	1	2
"ENSG00000224590"	0	0	0	0	0
"ENSG00000234731"	0	0	0	0	0
"ENSG00000249177"	1	0	0	0	10
"ENSG00000227841"	2	0	2	0	0
"ENSG00000241790"	0	0	0	0	0
"ENSG00000287133"	21	10	15	25	24
"ENSG00000082126"	24	24	22	12	22
"ENSG00000222972"	0	8	0	0	0
"ENSG00000230799"	33	50	22	8	46
"ENSG00000138395"	9	28	13	26	11
"ENSG00000202137"	3	0	4	0	0
"ENSG00000231124"	0	3	8	0	4
"ENSG00000212184"	0	0	2	0	0
"ENSG00000273209"	0	2	0	0	2
"ENSG00000003393"	1824	2308	2444	2375	2879
"ENSG00000018510"	2729	3567	3581	3120	4116
"ENSG00000206732"	21	10	18	5	19
"ENSG00000138092"	1010	1262	1318	1068	1390
"ENSG00000271936"	109	125	180	130	168
"ENSG00000115137"	364	361	540	410	497
"ENSG00000237953"	5	18	16	4	16
"ENSG00000202479"	3	2	7	2	3
"ENSG00000286645"	0	8	3	4	4
"ENSG00000207069"	0	0	0	0	0
"ENSG00000276653"	4	0	10	2	16
"ENSG00000229593"	93	114	179	107	125
"ENSG00000138031"	1137	1424	1288	1119	1507
"ENSG00000136709"	3265	4144	4245	3768	5220
"ENSG00000173349"	0	0	0	0	0
"ENSG00000201470"	17	37	22	21	27
"ENSG00000200390"	0	0	0	0	0
"ENSG00000274010"	746	745	914	681	894
"ENSG00000144231"	1897	2356	2320	2045	2638
"ENSG00000202532"	0	0	0	0	0
"ENSG00000244563"	0	0	0	0	0
"ENSG00000273950"	13	26	24	17	39
"ENSG00000272667"	23	36	51	36	43
"ENSG00000286873"	21	46	18	17	21
"ENSG00000204399"	0	4	0	0	3
"ENSG00000136715"	1480	1712	1768	1475	1866
"ENSG00000125637"	48	73	84	47	75
"ENSG00000234174"	2	5	4	5	4
"ENSG00000189223"	7	7	5	7	12
"ENSG00000231292"	2	3	2	1	6
"ENSG00000272563"	13	24	16	14	10
"ENSG00000143947"	889	1152	1147	1052	1516
"ENSG00000225328"	0	0	1	0	0
