ensgene_id	NCEG2_1	NCEG2_2	NCEG2_3	DMSO_1	DMSO_2
"ENSG00000263826"	34	24	67	42	52
"ENSG00000238942"	0	0	0	0	0
"ENSG00000200418"	0	0	0	0	0
"ENSG00000283958"	0	0	0	0	0
"ENSG00000221420"	0	0	0	0	0
"ENSG00000200320"	0	0	0	0	0
"ENSG00000263776"	0	0	0	0	0
"ENSG00000231724"	13	10	7	11	12
"ENSG00000232233"	25	22	18	27	54
"ENSG00000231982"	2	4	0	0	8
"ENSG00000242244"	1	0	0	4	2
"ENSG00000244578"	18	17	20	25	12
"ENSG00000183770"	6	12	6	8	17
"ENSG00000206262"	42	53	62	48	49
"ENSG00000206260"	2	0	0	0	0
"ENSG00000184814"	2	0	1	4	2
"ENSG00000233701"	0	4	0	2	3
"ENSG00000251137"	0	0	0	0	0
"ENSG00000232416"	8	2	0	0	0
"ENSG00000281473"	0	0	4	0	0
"ENSG00000276304"	0	0	0	0	0
"ENSG00000286988"	0	2	2	1	2
"ENSG00000272656"	0	0	0	0	0
"ENSG00000283418"	30	15	21	36	58
"ENSG00000114113"	48	70	66	68	66
"ENSG00000248790"	41	23	31	54	47
"ENSG00000178631"	55	64	52	51	62
"ENSG00000206721"	1	2	2	3	6
"ENSG00000240882"	1164	817	941	834	1212
"ENSG00000163428"	8075	7117	8078	7284	9582
"ENSG00000282950"	8	0	4	9	3
"ENSG00000242613"	0	0	0	0	0
"ENSG00000284121"	0	0	0	0	0
"ENSG00000237676"	4284	3648	4379	3392	4741
"ENSG00000251224"	59	47	93	72	88
"ENSG00000213842"	701	588	599	547	900
"ENSG00000227337"	5	0	13	9	3
"ENSG00000206557"	909	929	969	761	1004
"ENSG00000226642"	73	58	71	53	51
"ENSG00000157150"	20	46	43	50	93
"ENSG00000233026"	8	2	8	5	8
"ENSG00000236062"	38	37	42	36	54
"ENSG00000225026"	87	101	100	114	102
"ENSG00000200114"	40	52	67	48	57
"ENSG00000251774"	34	30	40	29	33
"ENSG00000274514"	33	30	46	17	40
"ENSG00000114209"	697	644	854	689	957
"ENSG00000241120"	61	71	35	45	97
"ENSG00000163536"	28	34	51	35	60
"ENSG00000287319"	5	6	0	6	6
"ENSG00000239238"	4	0	0	0	0
"ENSG00000114698"	129	129	169	140	126
"ENSG00000243596"	0	0	0	0	0
"ENSG00000241358"	0	0	0	0	0
"ENSG00000279320"	12	14	29	21	17
"ENSG00000188313"	563	498	469	455	620
"ENSG00000199812"	0	0	0	0	0
"ENSG00000241457"	0	0	0	0	0
"ENSG00000276055"	0	0	0	0	0
"ENSG00000207779"	1	2	2	0	0
"ENSG00000198987"	0	0	12	5	7
"ENSG00000213186"	1472	1257	1523	1358	1812
"ENSG00000244009"	165	165	180	188	215
"ENSG00000238427"	0	1	0	1	2
"ENSG00000186432"	3392	2931	3503	3002	3782
"ENSG00000238741"	339	316	365	278	402
"ENSG00000229320"	77	86	110	73	83
"ENSG00000242285"	2	0	2	0	0
"ENSG00000179674"	4	0	0	0	0
"ENSG00000207084"	0	0	0	0	0
"ENSG00000260572"	44	26	45	31	44
"ENSG00000264119"	0	0	2	0	0
"ENSG00000083937"	2159	1796	2005	1705	2352
"ENSG00000239829"	0	0	0	0	0
"ENSG00000114251"	2115	1926	2255	1355	1781
"ENSG00000183833"	0	5	0	0	2
"ENSG00000285585"	0	0	0	0	0
"ENSG00000239994"	0	0	0	0	0
"ENSG00000240471"	95	93	69	64	65
"ENSG00000239835"	84	99	128	166	177
"ENSG00000241546"	63	44	42	60	67
"ENSG00000244308"	11	4	10	4	1
"ENSG00000244139"	0	0	0	0	0
"ENSG00000233252"	0	0	0	0	0
"ENSG00000287707"	103	58	120	117	135
"ENSG00000114767"	180	211	182	141	166
"ENSG00000280422"	4	8	8	0	8
"ENSG00000180929"	3	0	10	0	0
"ENSG00000272762"	0	0	0	0	0
"ENSG00000114786"	11	6	7	7	8
"ENSG00000243989"	20	30	12	18	15
"ENSG00000162244"	10844	9043	9832	8026	10797
"ENSG00000285685"	6	0	10	0	4
"ENSG00000164086"	1248	1248	1302	1130	1585
"ENSG00000164087"	312	275	257	212	331
"ENSG00000286419"	0	0	0	3	0
"ENSG00000242849"	3431	2791	3027	2701	3561
"ENSG00000023330"	879	803	798	742	1032
"ENSG00000280003"	4	8	2	0	14
"ENSG00000173366"	0	0	0	0	0
"ENSG00000247596"	138	79	96	82	124
"ENSG00000164088"	313	366	356	356	374
"ENSG00000164091"	3579	3054	3394	3086	3884
"ENSG00000199150"	3	15	6	2	2
"ENSG00000168237"	150	212	158	134	248
"ENSG00000242797"	42	47	36	44	57
"ENSG00000207926"	0	0	0	0	0
"ENSG00000239557"	2576	2222	2529	2280	2967
"ENSG00000163930"	1800	1538	1750	1675	2146
"ENSG00000288662"	7	12	17	32	21
"ENSG00000288667"	10	0	12	5	13
"ENSG00000223803"	5142	4119	4628	4239	5934
"ENSG00000233565"	0	0	0	0	0
"ENSG00000163923"	90	97	97	88	130
"ENSG00000073849"	1017	785	919	757	975
"ENSG00000251448"	8	4	2	0	0
"ENSG00000287440"	0	0	0	0	0
"ENSG00000163884"	424	365	391	296	511
"ENSG00000249833"	3	0	0	0	0
"ENSG00000163885"	25	18	16	26	21
"ENSG00000279328"	31	39	41	36	44
"ENSG00000070476"	1270	1123	1357	1282	1617
"ENSG00000159650"	0	4	0	6	0
"ENSG00000180697"	4	4	2	4	2
"ENSG00000201968"	0	0	0	0	0
"ENSG00000248557"	169	147	161	158	194
"ENSG00000198284"	0	0	0	0	0
"ENSG00000248850"	37	29	44	30	43
"ENSG00000249558"	130	90	87	115	110
"ENSG00000174004"	48	20	26	16	28
"ENSG00000201441"	4	6	0	3	1
"ENSG00000180370"	2039	1834	1957	1563	2332
"ENSG00000272359"	28	29	31	39	47
"ENSG00000206892"	0	0	1	0	0
"ENSG00000174007"	180	103	136	94	139
"ENSG00000242339"	0	0	0	0	0
"ENSG00000287273"	0	0	0	0	0
"ENSG00000175161"	71	59	73	131	149
"ENSG00000264084"	0	0	0	0	0
"ENSG00000241648"	2	2	0	4	1
"ENSG00000239519"	2	2	7	14	2
"ENSG00000243915"	0	6	9	4	14
"ENSG00000201410"	0	0	0	0	0
"ENSG00000184432"	2756	2361	2646	2458	3174
"ENSG00000241461"	35	41	40	19	33
"ENSG00000172053"	1055	1076	994	913	1283
"ENSG00000284488"	0	0	0	0	0
"ENSG00000172037"	988	876	964	989	1301
"ENSG00000270441"	146	107	136	163	189
"ENSG00000177352"	580	498	656	640	630
"ENSG00000185909"	70	52	56	34	89
"ENSG00000236980"	2	2	2	1	3
"ENSG00000163646"	8	4	5	7	8
"ENSG00000240303"	275	281	277	338	294
"ENSG00000274810"	44	58	72	42	66
"ENSG00000129048"	528	568	707	514	699
"ENSG00000251614"	175	182	197	130	228
"ENSG00000202071"	18	10	11	13	10
"ENSG00000203647"	89	146	129	98	114
"ENSG00000206759"	7	18	25	10	27
"ENSG00000241587"	17	8	3	8	10
"ENSG00000223783"	0	0	0	0	0
"ENSG00000235836"	0	0	0	0	1
"ENSG00000276489"	0	0	0	0	0
"ENSG00000286004"	217	239	229	237	300
"ENSG00000224614"	40	30	11	21	44
"ENSG00000239122"	0	2	0	6	1
"ENSG00000231443"	93	69	91	91	100
"ENSG00000286168"	0	5	0	1	19
"ENSG00000231464"	56	34	34	22	46
"ENSG00000228413"	0	0	2	0	7
"ENSG00000252174"	12	9	15	16	31
"ENSG00000088726"	5	0	0	0	2
"ENSG00000213943"	4	4	10	12	10
"ENSG00000272263"	108	109	158	128	130
"ENSG00000144713"	1832	1479	1930	1535	2095
"ENSG00000207496"	0	0	0	0	0
"ENSG00000250939"	0	0	0	0	0
"ENSG00000082701"	4591	4158	4680	4638	5935
"ENSG00000244062"	29	12	15	20	19
"ENSG00000285908"	4	3	4	1	3
"ENSG00000154917"	587	431	541	414	678
"ENSG00000288547"	0	2	0	4	0
"ENSG00000270538"	0	1	0	0	0
"ENSG00000225399"	4	6	6	8	14
"ENSG00000188315"	345	338	389	321	416
"ENSG00000199546"	0	0	0	0	0
"ENSG00000264633"	0	0	0	0	0
"ENSG00000114316"	879	872	862	803	1010
"ENSG00000235908"	42	30	47	37	57
"ENSG00000272774"	1	0	6	2	1
"ENSG00000242618"	0	0	0	1	0
"ENSG00000222838"	0	0	0	0	0
"ENSG00000241537"	1957	1683	1992	1698	2153
"ENSG00000145014"	234	213	240	198	209
"ENSG00000145194"	0	0	0	0	0
"ENSG00000090097"	133	133	106	141	188
"ENSG00000114346"	2951	2389	2884	2481	3432
"ENSG00000114127"	4385	3852	4509	4141	5109
"ENSG00000121577"	12	12	13	10	21
"ENSG00000138495"	120	141	164	139	217
"ENSG00000007402"	423	437	489	350	494
"ENSG00000177479"	2901	2529	2840	2616	3645
"ENSG00000129055"	874	697	876	680	916
"ENSG00000114019"	315	267	329	201	333
"ENSG00000114544"	427	358	405	352	521
"ENSG00000144868"	271	248	259	260	266
"ENSG00000221955"	168	134	148	137	139
"ENSG00000198836"	2387	2336	2592	2182	2799
"ENSG00000175697"	61	89	105	68	89
"ENSG00000169282"	686	656	788	549	554
"ENSG00000163320"	5314	4739	5731	5146	6625
"ENSG00000288654"	0	0	0	0	0
"ENSG00000175105"	1999	1753	2090	2032	2540
"ENSG00000221059"	0	0	2	0	1
"ENSG00000073282"	0	0	2	4	1
"ENSG00000127241"	2	12	3	1	2
"ENSG00000252641"	18	2	0	5	10
"ENSG00000201394"	0	0	0	0	2
"ENSG00000091513"	46	25	24	61	40
"ENSG00000174640"	98	84	96	46	76
"ENSG00000243977"	4	2	4	8	10
"ENSG00000243799"	0	0	0	0	0
"ENSG00000244302"	0	2	2	0	2
"ENSG00000287645"	4	1	2	8	0
"ENSG00000242728"	0	0	0	1	0
"ENSG00000242120"	0	0	0	2	0
"ENSG00000287669"	0	0	1	0	0
"ENSG00000153002"	4	2	2	0	0
"ENSG00000144891"	70	63	62	101	100
"ENSG00000244161"	37	70	76	42	51
"ENSG00000283148"	10	8	29	16	11
"ENSG00000283511"	2	2	0	0	6
"ENSG00000163687"	0	0	1	0	0
"ENSG00000163686"	425	299	400	344	462
"ENSG00000163684"	1147	1070	1163	977	1244
"ENSG00000273493"	29	13	10	15	8
"ENSG00000168297"	1167	1069	1347	1096	1346
"ENSG00000275607"	32	29	20	22	26
"ENSG00000168291"	595	476	529	466	662
"ENSG00000272182"	7	18	12	13	19
"ENSG00000114757"	119	93	98	116	105
"ENSG00000201822"	0	0	0	0	0
"ENSG00000282327"	0	0	0	0	1
"ENSG00000213158"	0	0	0	0	0
"ENSG00000239880"	313	203	267	190	308
"ENSG00000136521"	661	572	688	531	757
"ENSG00000288698"	1	0	2	8	3
"ENSG00000058056"	1912	1678	1985	1540	2070
"ENSG00000196549"	151	123	103	113	107
"ENSG00000255154"	177	195	187	144	260
"ENSG00000234548"	0	0	0	1	0
"ENSG00000224406"	0	1	0	8	0
"ENSG00000226859"	0	0	2	0	1
"ENSG00000213139"	41	67	79	72	59
"ENSG00000113838"	378	369	336	311	418
"ENSG00000283149"	0	0	0	0	0
"ENSG00000283390"	11	11	9	13	16
"ENSG00000145192"	0	0	2	2	7
"ENSG00000275696"	0	0	0	0	0
"ENSG00000090512"	0	0	0	0	0
"ENSG00000113905"	0	0	0	0	0
"ENSG00000225175"	0	0	0	0	0
"ENSG00000226724"	0	6	0	0	0
"ENSG00000225310"	0	0	0	0	0
"ENSG00000237990"	0	0	0	0	0
"ENSG00000091181"	4	2	0	2	10
"ENSG00000253049"	0	0	0	0	0
"ENSG00000067560"	10673	9169	10457	8199	11342
"ENSG00000177646"	1933	1670	2079	1936	2371
"ENSG00000249505"	0	0	0	0	0
"ENSG00000169704"	0	0	0	0	0
"ENSG00000172780"	18	20	15	19	28
"ENSG00000261796"	0	0	0	0	0
"ENSG00000273174"	7	27	7	18	10
"ENSG00000240682"	298	238	274	216	373
"ENSG00000273437"	37	21	35	38	42
"ENSG00000230530"	98	108	147	90	150
"ENSG00000279017"	8	8	7	16	22
"ENSG00000285788"	11	22	4	8	14
"ENSG00000236930"	7	2	5	8	4
"ENSG00000172215"	450	561	461	503	643
"ENSG00000226933"	5	0	6	2	0
"ENSG00000251727"	0	0	0	2	0
"ENSG00000184500"	307	305	280	278	318
"ENSG00000201339"	10	17	25	16	26
"ENSG00000200366"	0	0	0	0	0
"ENSG00000239614"	3	6	2	2	10
"ENSG00000178750"	198	213	235	221	265
"ENSG00000178700"	377	395	451	469	529
"ENSG00000178694"	1321	1227	1323	1065	1315
"ENSG00000242457"	775	634	775	641	857
"ENSG00000169379"	1340	1247	1354	1268	1769
"ENSG00000235787"	51	29	63	24	51
"ENSG00000114812"	220	212	227	132	179
"ENSG00000232354"	150	130	160	123	143
"ENSG00000093183"	2292	1848	2329	1990	2515
"ENSG00000008324"	443	351	437	369	516
"ENSG00000287629"	34	41	30	30	31
"ENSG00000240203"	0	0	1	0	0
"ENSG00000157119"	0	0	0	0	0
"ENSG00000010282"	1	4	1	8	1
"ENSG00000285539"	0	0	0	0	0
"ENSG00000230970"	0	0	3	5	2
"ENSG00000244607"	13	4	8	18	14
"ENSG00000280571"	0	0	0	0	0
"ENSG00000287417"	1	0	0	0	2
"ENSG00000173811"	11	14	6	7	19
"ENSG00000181061"	1921	1740	1911	1705	2171
"ENSG00000235288"	6	7	9	6	0
"ENSG00000144648"	30	27	26	13	54
"ENSG00000180432"	5	1	2	6	2
"ENSG00000236459"	2	2	3	0	2
"ENSG00000114853"	477	361	377	313	451
"ENSG00000173389"	0	0	2	0	3
"ENSG00000224792"	0	0	0	0	0
"ENSG00000184345"	4	2	2	0	0
"ENSG00000241789"	2	0	0	0	0
"ENSG00000235455"	2	0	0	0	0
"ENSG00000214681"	0	0	0	0	0
"ENSG00000041880"	310	232	347	170	255
"ENSG00000216135"	0	0	0	0	0
"ENSG00000283036"	0	17	8	7	7
"ENSG00000214825"	2	0	2	0	1
"ENSG00000277509"	0	6	0	0	2
"ENSG00000196345"	56	54	67	48	81
"ENSG00000144792"	355	339	350	287	359
"ENSG00000186448"	1467	1450	1430	1439	1843
"ENSG00000233509"	34	51	56	47	51
"ENSG00000169981"	387	312	359	346	548
"ENSG00000272077"	229	199	215	124	274
"ENSG00000235805"	0	0	0	0	6
"ENSG00000185313"	0	0	0	0	0
"ENSG00000131375"	2356	1995	2213	2176	2685
"ENSG00000224660"	799	726	973	662	815
"ENSG00000131370"	70	99	105	104	91
"ENSG00000201162"	0	0	0	0	0
"ENSG00000226427"	2	2	2	2	4
"ENSG00000206562"	1056	959	1052	1084	1272
"ENSG00000144597"	1101	975	1115	1024	1354
"ENSG00000206926"	11	14	7	8	23
"ENSG00000249786"	67	44	46	34	55
"ENSG00000206561"	377	317	432	348	549
"ENSG00000263573"	0	0	0	0	0
"ENSG00000241064"	0	0	0	2	11
"ENSG00000131373"	543	487	578	545	559
"ENSG00000264354"	25	14	36	21	14
"ENSG00000263740"	6641	5539	5426	5791	8696
"ENSG00000012171"	131	96	99	89	118
"ENSG00000283848"	0	0	0	0	0
"ENSG00000179564"	80	84	112	83	105
"ENSG00000186792"	148	169	147	194	249
"ENSG00000243477"	296	289	354	295	399
"ENSG00000237653"	0	0	0	0	0
"ENSG00000232353"	0	0	0	0	0
"ENSG00000287178"	0	0	0	0	0
"ENSG00000222583"	0	0	0	0	0
"ENSG00000231383"	18	18	16	5	16
"ENSG00000230126"	1	0	0	4	0
"ENSG00000226709"	1	0	0	0	1
"ENSG00000238902"	1	0	0	0	0
"ENSG00000200184"	0	0	0	0	0
"ENSG00000090520"	635	452	665	543	739
"ENSG00000154743"	2884	2658	3042	2684	3278
"ENSG00000288679"	0	0	0	0	2
"ENSG00000164050"	360	315	304	225	360
"ENSG00000164051"	419	301	324	242	378
"ENSG00000232112"	792	665	711	586	837
"ENSG00000244380"	4	15	3	2	10
"ENSG00000213689"	0	0	0	0	0
"ENSG00000114268"	640	538	675	453	838
"ENSG00000278799"	0	0	0	0	0
"ENSG00000145040"	6	8	6	10	32
"ENSG00000284251"	0	0	0	0	0
"ENSG00000010256"	706	624	590	519	778
"ENSG00000183396"	23	19	14	8	12
"ENSG00000225697"	742	578	677	656	864
"ENSG00000284364"	0	0	0	0	0
"ENSG00000008300"	2792	2655	2844	2491	3318
"ENSG00000284575"	3	1	3	3	5
"ENSG00000213672"	1058	920	1035	992	1268
"ENSG00000228350"	23	45	40	33	73
"ENSG00000271973"	67	65	90	47	98
"ENSG00000068745"	2386	2147	2238	2003	2767
"ENSG00000114270"	189	190	178	175	281
"ENSG00000075975"	752	751	794	767	1002
"ENSG00000172667"	1512	1406	1686	939	1423
"ENSG00000200616"	0	0	0	0	0
"ENSG00000229102"	0	0	2	0	0
"ENSG00000121879"	772	821	960	887	1232
"ENSG00000241553"	603	591	586	543	673
"ENSG00000163964"	843	693	872	778	912
"ENSG00000197763"	602	498	564	487	601
"ENSG00000179097"	18	2	5	10	2
"ENSG00000114779"	913	897	869	699	870
"ENSG00000239732"	0	0	0	0	0
"ENSG00000163918"	834	858	807	773	1042
"ENSG00000180044"	55	66	79	47	58
"ENSG00000232382"	0	0	2	0	0
"ENSG00000144681"	0	0	2	0	0
"ENSG00000198398"	0	0	0	0	0
"ENSG00000231213"	0	0	0	0	0
"ENSG00000144852"	0	4	2	0	1
"ENSG00000113889"	0	0	0	0	2
"ENSG00000234325"	14	12	11	9	3
"ENSG00000235947"	64	45	66	36	75
"ENSG00000275981"	18	5	15	17	16
"ENSG00000010319"	157	89	126	122	100
"ENSG00000114854"	0	4	4	7	8
"ENSG00000010322"	2598	2551	2811	2337	3300
"ENSG00000114841"	532	490	563	422	529
"ENSG00000076201"	1930	1693	2059	1864	2510
"ENSG00000276925"	18	32	20	19	46
"ENSG00000163832"	828	744	791	697	980
"ENSG00000271161"	277	264	379	234	316
"ENSG00000244732"	4	0	0	2	0
"ENSG00000114646"	867	635	651	701	1188
"ENSG00000214773"	190	216	215	226	223
"ENSG00000235695"	334	257	276	284	373
"ENSG00000239716"	0	0	0	0	0
"ENSG00000241723"	16	38	25	22	66
"ENSG00000277143"	10	16	24	16	39
"ENSG00000243314"	11	13	31	10	37
"ENSG00000243150"	3	11	1	0	2
"ENSG00000243025"	11	0	14	11	9
"ENSG00000243165"	2	0	0	0	0
"ENSG00000174891"	2283	2040	2347	1991	2729
"ENSG00000113971"	746	769	940	775	929
"ENSG00000132153"	3077	2704	2878	2601	3554
"ENSG00000274420"	1	4	0	2	1
"ENSG00000221585"	0	0	0	0	0
"ENSG00000199591"	9	5	12	18	13
"ENSG00000224895"	50	51	69	43	82
"ENSG00000270285"	15	16	32	12	20
"ENSG00000265078"	2	7	0	0	3
"ENSG00000236768"	16	33	22	11	18
"ENSG00000164045"	2933	2464	2597	2368	3281
"ENSG00000235627"	98	91	61	97	89
"ENSG00000253056"	28	38	52	36	38
"ENSG00000231884"	348	309	373	309	485
"ENSG00000265483"	0	0	1	0	0
"ENSG00000164047"	0	2	0	0	0
"ENSG00000164048"	2546	2426	2535	2139	2967
"ENSG00000229759"	19	35	41	18	36
"ENSG00000199476"	37	34	39	26	33
"ENSG00000172113"	1650	1475	1583	1372	1780
"ENSG00000228638"	0	0	0	0	0
"ENSG00000252466"	35	19	12	14	21
"ENSG00000164049"	140	85	118	98	101
"ENSG00000277483"	4	6	2	3	0
"ENSG00000164053"	514	490	594	406	712
"ENSG00000280053"	46	44	32	48	61
"ENSG00000114554"	2554	2443	2604	2235	2907
"ENSG00000242390"	1	2	6	0	3
"ENSG00000252745"	0	0	0	0	0
"ENSG00000120756"	1173	934	1146	937	1499
"ENSG00000239641"	12	5	12	25	26
"ENSG00000199319"	24	23	20	20	18
"ENSG00000251787"	11	12	15	6	11
"ENSG00000163710"	421	427	380	330	428
"ENSG00000240950"	11500	9613	9801	9598	13501
"ENSG00000188582"	117	102	155	69	134
"ENSG00000241592"	0	0	0	0	0
"ENSG00000272477"	31	22	47	34	20
"ENSG00000236570"	3633	2915	3051	2730	3801
"ENSG00000251761"	0	0	0	0	0
"ENSG00000081307"	2526	2188	2680	2183	3047
"ENSG00000232535"	0	0	0	0	0
"ENSG00000163719"	336	375	383	310	437
"ENSG00000287878"	56	25	71	38	80
"ENSG00000249225"	1	0	0	0	0
"ENSG00000248365"	0	0	0	0	0
"ENSG00000231192"	0	0	0	0	0
"ENSG00000236032"	0	2	0	0	0
"ENSG00000249321"	0	0	0	0	0
"ENSG00000249975"	0	0	0	0	0
"ENSG00000248507"	0	0	0	0	0
"ENSG00000187900"	0	0	0	0	0
"ENSG00000230301"	0	0	1	0	0
"ENSG00000156983"	1304	1103	1374	1277	1711
"ENSG00000011376"	2193	1900	2024	1947	2651
"ENSG00000232455"	37	22	26	22	46
"ENSG00000144791"	1470	1209	1366	1242	1627
"ENSG00000229515"	51	54	52	25	24
"ENSG00000163823"	0	0	0	0	0
"ENSG00000236736"	3	8	13	3	1
"ENSG00000121807"	0	0	0	0	0
"ENSG00000121797"	0	0	0	0	0
"ENSG00000283646"	0	0	0	0	0
"ENSG00000283473"	0	0	0	0	0
"ENSG00000288717"	5	0	0	0	3
"ENSG00000288703"	0	0	0	0	0
"ENSG00000183625"	0	0	0	0	0
"ENSG00000288724"	0	0	2	0	0
"ENSG00000012223"	3	0	0	0	0
"ENSG00000163825"	0	0	0	0	0
"ENSG00000163827"	0	0	1	0	0
"ENSG00000288718"	1	4	4	2	1
"ENSG00000163703"	261	297	315	311	389
"ENSG00000132170"	1206	1216	1172	920	1160
"ENSG00000286531"	18	16	17	9	13
"ENSG00000272886"	3940	3564	3682	3209	4456
"ENSG00000274967"	11	6	11	17	11
"ENSG00000207109"	15	20	28	18	18
"ENSG00000212608"	0	0	0	0	0
"ENSG00000227224"	0	0	0	0	0
"ENSG00000251987"	8	10	2	4	7
"ENSG00000271916"	2	6	6	6	6
"ENSG00000016391"	654	571	639	375	615
"ENSG00000056736"	558	589	558	400	484
"ENSG00000271976"	601	511	604	471	640
"ENSG00000113812"	929	723	917	778	1055
"ENSG00000144554"	4361	4092	4449	3433	4540
"ENSG00000276656"	2	0	0	2	0
"ENSG00000252751"	6	0	0	0	3
"ENSG00000260391"	0	0	0	0	0
"ENSG00000114491"	1581	1494	1544	1407	1814
"ENSG00000265981"	8	11	4	5	7
"ENSG00000242199"	35	43	42	42	75
"ENSG00000082781"	533	425	588	448	590
"ENSG00000244286"	19	18	17	21	18
"ENSG00000280042"	36	35	32	37	81
"ENSG00000276626"	0	0	0	0	0
"ENSG00000243986"	21	23	12	22	14
"ENSG00000173702"	2	6	0	4	0
"ENSG00000288713"	0	1	0	0	1
"ENSG00000270772"	193	161	162	162	178
"ENSG00000213509"	16	15	12	12	24
"ENSG00000136068"	5151	4616	5446	4159	5619
"ENSG00000160145"	352	278	295	278	285
"ENSG00000240902"	0	0	0	0	0
"ENSG00000064835"	1	4	5	3	5
"ENSG00000284624"	293	257	339	278	307
"ENSG00000284660"	0	0	0	0	0
"ENSG00000272840"	11	2	9	1	8
"ENSG00000239804"	21	8	30	2	22
"ENSG00000221737"	13	10	2	3	8
"ENSG00000242229"	12	20	24	12	33
"ENSG00000287617"	26	80	41	57	34
"ENSG00000241346"	20	12	3	3	15
"ENSG00000241288"	606	587	649	577	708
"ENSG00000241278"	153	160	148	145	174
"ENSG00000248787"	74	58	56	82	84
"ENSG00000241439"	12	8	2	2	26
"ENSG00000114547"	28	26	27	33	17
"ENSG00000248607"	4	4	5	6	6
"ENSG00000242103"	17	17	7	5	16
"ENSG00000287022"	164	159	147	130	190
"ENSG00000051341"	4826	4592	4997	4534	5873
"ENSG00000242445"	365	290	290	238	340
"ENSG00000186103"	0	0	0	0	0
"ENSG00000163833"	0	9	0	11	6
"ENSG00000235830"	1	3	5	0	10
"ENSG00000254485"	13	11	10	19	24
"ENSG00000214041"	3	15	3	5	6
"ENSG00000134077"	1516	1389	1475	1342	1779
"ENSG00000156959"	25	42	43	29	60
"ENSG00000235338"	0	0	0	0	0
"ENSG00000068028"	324	263	251	321	446
"ENSG00000053524"	188	233	198	215	291
"ENSG00000214706"	678	538	646	498	783
"ENSG00000152601"	4046	3640	4259	3851	5181
"ENSG00000163515"	0	0	0	0	0
"ENSG00000231861"	0	3	4	4	0
"ENSG00000144671"	28	8	7	5	33
"ENSG00000170044"	0	0	0	1	4
"ENSG00000225526"	234	200	244	178	267
"ENSG00000171148"	872	695	794	604	806
"ENSG00000144644"	0	0	0	0	0
"ENSG00000172969"	66	63	94	64	86
"ENSG00000150995"	1372	1261	1375	1132	1394
"ENSG00000154928"	152	111	148	117	153
"ENSG00000114654"	7	0	0	3	2
"ENSG00000172995"	0	2	4	0	1
"ENSG00000144857"	522	363	475	405	444
"ENSG00000177311"	1317	1285	1387	1105	1521
"ENSG00000163946"	9095	8740	9718	8024	11202
"ENSG00000114124"	55	33	39	33	54
"ENSG00000131389"	2370	1895	1981	2033	2695
"ENSG00000188729"	135	99	168	110	151
"ENSG00000206560"	2523	2156	2411	2210	2942
"ENSG00000163539"	4476	3921	4534	4296	5086
"ENSG00000168386"	1720	1688	2043	1639	2046
"ENSG00000181789"	1152	1087	1163	1018	1366
"ENSG00000278658"	0	0	2	2	0
"ENSG00000286729"	14	11	16	8	14
"ENSG00000183624"	418	353	375	306	513
"ENSG00000206417"	92	120	71	62	70
"ENSG00000248916"	4	5	3	4	8
"ENSG00000270492"	2	4	0	6	3
"ENSG00000270773"	0	0	9	2	0
"ENSG00000244932"	137	138	149	123	158
"ENSG00000207088"	30	17	17	22	21
"ENSG00000129071"	647	479	616	639	747
"ENSG00000163914"	0	0	0	2	0
"ENSG00000178804"	4	1	0	0	2
"ENSG00000004399"	1012	799	964	772	1028
"ENSG00000239437"	10	6	6	1	2
"ENSG00000248659"	17	18	37	14	19
"ENSG00000182923"	1049	1123	1135	937	1160
"ENSG00000088727"	100	82	110	107	99
"ENSG00000199994"	0	0	1	0	0
"ENSG00000174946"	188	206	207	236	232
"ENSG00000174944"	324	356	376	325	432
"ENSG00000239570"	12	18	17	22	21
"ENSG00000286273"	25	33	18	21	44
"ENSG00000138271"	34	22	41	21	23
"ENSG00000181631"	83	83	137	130	158
"ENSG00000169313"	68	63	90	64	80
"ENSG00000242810"	4	6	6	2	15
"ENSG00000242119"	0	1	0	0	0
"ENSG00000264330"	0	0	0	0	0
"ENSG00000152580"	131	145	151	116	166
"ENSG00000160799"	419	376	393	449	491
"ENSG00000173769"	0	0	0	0	1
"ENSG00000271937"	7	0	1	2	2
"ENSG00000179152"	1814	1709	1799	1782	2286
"ENSG00000225873"	5	0	5	2	10
"ENSG00000265470"	55	47	56	31	53
"ENSG00000136527"	7260	6452	7176	7055	9497
"ENSG00000244203"	10	28	18	17	33
"ENSG00000221264"	23	28	15	21	11
"ENSG00000274387"	6	11	3	11	5
"ENSG00000242094"	269	215	323	203	321
"ENSG00000277855"	12	0	12	2	6
"ENSG00000270562"	136	148	144	95	124
"ENSG00000272087"	0	0	0	0	0
"ENSG00000118849"	199	118	146	184	263
"ENSG00000118855"	362	300	399	298	386
"ENSG00000240207"	164	206	240	210	235
"ENSG00000243675"	14	2	22	9	26
"ENSG00000271778"	40	37	35	29	32
"ENSG00000272247"	12	5	16	6	2
"ENSG00000232374"	2	11	6	6	16
"ENSG00000279311"	6	0	6	4	38
"ENSG00000214216"	0	0	0	2	0
"ENSG00000263634"	0	0	0	0	0
"ENSG00000244249"	1	0	0	1	0
"ENSG00000286913"	8	4	3	6	0
"ENSG00000243116"	0	0	0	0	0
"ENSG00000241211"	35	39	45	46	68
"ENSG00000252763"	15	18	19	17	25
"ENSG00000151967"	168	117	86	180	162
"ENSG00000242107"	1	0	0	0	0
"ENSG00000114861"	2924	2411	2969	2283	3014
